EstC;Ndep;Renda;TipoR;Vbem;Nparc;Vparc;Nveic;CC;Tel; Idade ;TmpTrab;Entrada;Classe
1;0;1200;0;366;6;62;0;0;0;43;48;0;0
1;0;360;0;379;6;64;0;0;0;43;48;0;0
1;0;368;0;704;9;79;0;0;0;43;48;0;0
0;0;600;0;343;10;52;0;0;0;43;96;0;0
0;0;700;0;620;6;138;0;0;0;43;120;0;0
1;0;480;0;545;12;74;0;0;0;43;300;0;0
0;0;790;0;829;10;126;0;0;1;42;0;0;0
1;0;1000;0;385;6;87;0;0;1;42;0;0;0
0;0;1200;0;305;6;57;0;0;0;42;0;56;0
1;0;489;0;546;12;74;0;0;0;42;6;0;0
1;0;1800;0;458;12;62;0;0;1;42;12;0;0
2;0;599;0;646;10;98;0;0;1;42;18;0;0
0;0;350;0;548;10;83;0;0;0;42;48;0;0
0;0;4000;0;336;9;51;0;0;0;42;48;0;0
1;0;792;0;1092;6;183;0;0;0;42;48;0;0
1;0;850;0;446;6;99;0;0;0;42;96;0;0
0;0;604;0;549;12;75;0;0;0;42;120;0;0
0;0;340;0;369;12;52;0;0;0;41;0;0;0
0;0;544;0;416;10;64;0;0;0;41;0;0;0
1;0;360;0;399;10;61;0;0;1;41;0;0;0
1;0;368;0;330;10;51;0;0;0;41;0;0;0
1;0;1600;0;435;10;66;0;0;1;41;0;0;0
0;0;840;0;954;6;215;0;0;0;41;0;0;0
0;0;300;0;331;6;74;0;0;1;41;0;0;0
0;0;1900;0;1598;6;355;0;0;0;41;0;0;0
0;0;1107;0;689;6;120;0;0;0;41;0;150;0
0;0;1107;0;689;6;98;0;0;0;41;0;150;0
1;0;555;0;522;10;79;0;0;0;41;6;0;0
0;0;404;0;480;10;67;0;0;0;41;6;0;0
1;0;800;0;480;10;67;0;0;0;41;6;0;0
1;0;550;0;372;3;139;0;0;0;41;6;0;0
0;0;500;0;489;12;67;0;0;0;41;12;0;0
1;0;380;0;492;12;68;0;0;0;41;12;0;0
0;0;411;0;419;11;58;0;0;0;41;48;0;0
3;0;533;0;329;6;68;0;0;0;41;48;0;0
1;0;3200;0;378;3;140;0;0;0;41;48;0;0
0;0;463;0;436;10;67;0;0;0;41;72;0;0
1;0;566;0;556;12;76;0;0;0;41;120;0;0
3;0;480;0;502;12;68;0;0;0;41;120;0;0
0;0;420;0;849;18;97;0;0;1;41;180;0;0
0;0;494;0;743;12;90;0;0;0;40;0;90;0
1;0;397;0;403;10;61;0;0;1;40;0;0;0
0;0;900;0;450;10;69;0;0;0;40;6;0;0
0;0;600;0;518;10;80;0;0;0;40;24;0;0
1;0;1200;0;620;6;138;0;0;0;40;24;0;0
0;0;600;0;805;12;109;0;0;0;40;36;0;0
1;0;800;0;363;10;55;0;0;1;40;36;0;0
0;0;1100;0;835;12;113;0;0;1;40;37;0;0
1;0;300;0;558;12;76;0;0;1;40;48;0;0
3;0;650;0;959;12;111;0;0;0;40;48;59;0
0;0;2500;0;685;6;144;0;0;0;40;48;0;0
0;0;953;0;698;6;145;0;0;0;40;48;0;0
1;0;3000;0;329;3;122;0;0;0;40;48;0;0
0;0;2581;0;308;2;168;0;0;0;40;48;0;0
1;0;900;0;314;4;80;0;0;0;40;48;0;0
1;0;800;0;446;5;90;0;0;0;40;48;0;0
1;0;400;0;450;12;61;0;0;0;40;72;0;0
0;0;900;0;558;10;86;0;0;1;40;72;0;0
1;0;462;0;430;9;70;0;0;1;40;188;0;0
1;0;700;0;738;16;89;0;0;1;40;264;0;0
0;0;370;0;558;12;76;0;0;0;39;0;0;0
1;0;380;0;549;12;75;0;0;1;39;0;0;0
0;0;1300;0;421;12;57;0;0;0;39;0;0;0
0;0;421;0;416;10;63;0;0;0;39;0;0;0
0;3;1200;0;495;4;145;0;0;0;39;6;0;0
2;0;2690;0;1093;12;148;0;0;0;39;6;0;0
0;0;400;0;560;11;82;0;0;0;39;24;0;0
1;0;390;0;525;15;58;0;0;1;39;36;60;0
0;0;500;0;804;12;109;0;0;0;39;36;0;0
1;0;2000;0;1379;6;286;0;0;0;39;48;0;0
1;0;800;0;605;3;224;0;0;0;39;48;0;0
0;0;4000;0;368;3;101;0;0;0;39;48;101;0
1;0;1500;0;320;1;337;0;0;0;39;48;0;0
1;0;2900;0;380;1;397;0;0;0;39;48;0;0
1;0;2000;0;338;2;115;0;0;0;39;48;115;0
1;0;877;0;771;5;103;0;0;0;39;48;257;0
1;0;352;0;541;12;74;0;0;0;39;72;0;0
0;0;1000;0;712;4;77;0;0;0;39;96;450;0
0;0;530;0;693;10;105;0;0;0;38;0;0;0
0;0;2500;0;3017;10;302;0;0;0;38;0;0;0
1;0;320;0;451;12;61;0;0;0;38;12;0;0
1;0;1200;0;466;10;74;0;0;1;38;12;0;0
1;0;4000;0;583;3;160;0;0;1;38;24;160;0
0;0;300;0;650;12;88;0;0;0;38;36;0;0
0;2;389;0;362;10;55;0;0;0;38;36;0;0
1;0;567;0;1117;12;137;0;0;0;38;48;0;0
0;0;1051;0;829;12;102;0;0;0;38;48;0;0
0;0;1942;0;983;8;166;0;0;0;38;48;0;0
2;0;429;0;350;6;77;0;0;0;38;48;0;0
1;0;1500;0;409;6;85;0;0;0;38;48;0;0
0;0;540;0;552;4;119;0;0;0;38;48;119;0
0;0;600;0;450;10;54;0;0;1;38;60;100;0
3;0;300;0;407;9;58;0;0;0;38;60;50;0
1;0;560;0;924;19;87;0;0;0;38;132;150;0
1;0;560;0;640;11;77;0;0;0;38;132;100;0
1;0;380;0;548;12;76;0;0;0;38;156;0;0
0;0;600;0;930;10;111;0;0;1;38;180;200;0
0;0;350;0;398;10;61;0;0;0;37;0;0;0
1;0;2000;0;1550;8;274;0;0;1;37;0;0;0
0;2;378;0;339;10;52;0;0;0;37;6;0;0
0;0;400;0;537;10;78;0;0;0;37;6;0;0
0;0;500;0;316;5;77;0;0;0;37;12;0;0
1;0;576;0;719;15;89;0;0;0;37;24;0;0
1;0;450;0;468;12;65;0;0;0;37;24;0;0
1;0;576;0;414;12;56;0;0;0;37;24;0;0
3;0;800;0;632;12;78;0;0;1;37;36;78;0
1;0;1200;0;771;5;188;0;0;1;37;36;0;0
1;0;600;0;870;12;118;0;0;0;37;48;0;0
2;0;1016;0;959;12;118;0;0;0;37;48;0;0
1;0;1800;0;699;3;259;0;0;0;37;48;0;0
1;0;2000;0;984;12;83;0;0;0;37;48;0;0
0;0;600;0;461;11;70;0;0;0;37;60;0;0
0;0;993;0;510;12;69;0;0;1;37;60;0;0
0;0;1100;0;694;12;94;0;0;0;37;60;0;0
1;0;500;0;546;15;68;0;0;0;37;72;0;0
1;0;300;0;452;12;62;0;0;1;37;144;0;0
0;0;480;0;558;5;113;0;0;0;37;190;0;0
1;0;920;0;700;12;99;0;0;1;37;192;0;0
1;0;360;0;469;12;64;0;0;0;37;204;0;0
1;0;411;0;305;4;92;0;0;0;37;240;0;0
0;0;400;0;480;12;69;0;0;0;36;0;0;0
2;0;450;0;481;12;66;0;0;0;36;0;0;0
0;0;1400;0;450;12;61;0;0;0;36;0;0;0
0;0;430;0;422;10;64;0;0;0;36;0;0;0
0;0;1364;0;306;6;70;0;0;0;36;0;0;0
0;0;345;0;318;6;72;0;0;0;36;0;0;0
2;0;606;0;468;6;106;0;0;1;36;0;0;0
1;0;800;0;411;3;156;0;0;0;36;0;0;0
1;0;697;0;438;15;55;0;0;1;36;24;0;0
2;0;662;0;502;12;68;0;0;0;36;24;0;0
0;0;900;0;473;12;64;0;0;1;36;48;0;0
0;0;492;0;833;11;96;0;0;0;36;48;96;0
1;0;1200;0;888;5;217;0;0;0;36;48;0;0
1;0;2173;0;491;3;182;0;0;0;36;48;0;0
0;0;800;0;442;3;161;0;0;0;36;48;0;0
1;0;2500;0;636;2;344;0;0;0;36;48;0;0
1;0;1000;0;496;2;269;0;0;0;36;48;0;0
1;0;800;0;689;4;85;0;0;0;36;48;400;0
1;0;513;0;412;6;70;0;0;0;36;48;0;0
1;0;300;0;440;5;89;0;0;0;36;48;0;0
1;0;500;0;633;6;106;0;0;0;36;48;0;0
1;0;500;0;633;6;106;0;0;0;36;48;0;0
1;0;2240;0;879;12;120;0;0;1;36;60;0;0
1;0;550;0;395;10;60;0;0;0;36;60;0;0
1;0;301;0;466;12;63;0;0;0;36;96;0;0
0;0;2500;0;350;3;96;0;0;1;36;120;96;0
0;0;680;0;769;12;105;0;0;0;36;216;0;0
0;0;1500;0;611;15;67;0;0;1;36;240;67;0
0;0;1800;0;901;12;122;0;0;0;35;0;0;0
0;0;635;0;630;12;86;0;0;0;35;0;0;0
0;0;379;0;599;12;82;0;0;0;35;0;0;0
0;0;934;0;625;10;95;0;0;0;35;0;0;0
0;0;306;0;304;9;51;0;0;0;35;0;0;0
0;0;404;0;631;6;106;0;0;0;35;0;0;0
0;0;760;0;342;6;68;0;0;0;35;6;24;0
1;0;800;0;495;2;175;0;0;0;35;6;175;0
0;0;900;0;438;4;129;0;0;0;35;12;0;0
1;0;400;0;646;10;98;0;0;1;35;14;0;0
1;0;840;0;521;10;79;0;0;0;35;36;0;0
0;0;705;0;409;10;63;0;0;0;35;48;0;0
0;0;414;0;332;6;69;0;0;0;35;48;0;0
1;0;693;0;312;6;65;0;0;0;35;48;0;0
0;0;2200;0;549;6;112;0;0;0;35;48;0;0
1;0;1000;0;413;3;153;0;0;0;35;48;0;0
1;0;500;0;308;3;112;0;0;0;35;48;0;0
1;0;2057;0;366;2;198;0;0;0;35;48;0;0
1;0;1600;0;399;2;213;0;0;0;35;48;0;0
1;0;2057;0;301;1;318;0;0;0;35;48;0;0
1;0;348;0;1068;12;90;0;0;0;35;48;0;0
1;0;350;0;422;7;82;0;0;1;35;60;0;0
0;0;800;0;510;10;78;0;0;1;35;96;0;0
0;0;500;0;456;10;70;0;0;0;35;120;0;0
1;0;380;0;332;6;77;0;0;0;35;156;0;0
1;0;409;0;398;10;62;0;0;1;35;180;0;0
0;0;600;0;399;12;54;0;0;0;35;228;0;0
0;0;800;0;466;12;59;0;0;0;35;240;30;0
0;0;850;0;443;12;60;0;0;0;34;0;0;0
1;0;610;0;725;10;110;0;0;0;34;0;0;0
2;0;1500;0;391;8;70;0;0;1;34;0;0;0
1;0;600;0;1090;12;96;0;0;1;34;0;390;0
0;0;2600;0;4000;12;467;0;0;0;34;0;0;0
0;0;554;0;954;10;110;0;0;0;34;0;229;0
0;0;378;0;704;8;89;0;0;0;34;0;0;0
0;0;850;0;387;12;53;0;0;0;34;6;0;0
0;0;500;0;441;10;67;0;0;0;34;6;0;0
0;0;500;0;441;10;67;0;0;0;34;6;0;0
1;0;750;0;586;10;89;0;0;0;34;6;0;0
0;0;2100;0;618;10;85;0;0;0;34;6;0;0
0;0;800;0;514;6;110;0;0;0;34;6;0;0
0;0;579;0;378;4;109;0;0;0;34;6;0;0
0;0;360;0;331;4;69;0;0;0;34;6;100;0
0;0;850;0;559;10;85;0;0;0;34;6;0;0
0;0;590;0;311;3;116;0;0;0;34;6;0;0
0;0;300;0;529;12;58;0;0;0;34;12;100;0
1;0;480;0;518;12;71;0;0;0;34;30;0;0
1;0;1500;0;402;3;149;0;0;0;34;48;0;0
1;0;5000;0;402;1;424;0;0;0;34;48;0;0
1;0;2315;0;391;1;408;0;0;0;34;48;0;0
1;0;600;0;381;6;64;0;0;0;34;48;0;0
0;0;800;0;530;20;58;0;0;0;34;60;0;0
1;0;1560;0;1601;10;243;0;0;1;34;72;0;0
1;0;446;0;465;10;71;0;0;0;34;120;0;0
0;0;400;0;470;6;89;0;0;0;34;180;70;0
0;0;340;0;329;5;66;0;0;0;34;180;65;0
0;0;600;0;468;12;64;0;0;0;34;240;0;0
1;0;546;0;474;10;72;0;0;0;34;240;0;0
0;0;900;0;530;12;73;0;0;0;33;0;0;0
0;0;600;0;617;12;85;0;0;0;33;0;0;0
0;0;600;0;617;12;85;0;0;0;33;0;0;0
3;0;340;0;477;12;65;0;0;0;33;0;0;0
0;0;519;0;576;12;78;0;0;1;33;0;0;0
0;0;300;0;556;12;76;0;0;0;33;0;0;0
0;2;520;0;616;10;98;0;0;0;33;0;0;0
0;0;2500;0;497;12;60;0;0;0;33;0;60;0
0;0;323;0;375;10;58;0;0;0;33;0;0;0
0;0;2500;0;518;11;60;0;0;0;33;0;60;0
0;0;500;0;333;4;98;0;0;0;33;0;0;0
1;0;600;0;572;15;68;0;0;0;33;6;0;0
0;0;400;0;496;10;52;0;0;0;33;6;100;0
2;0;316;0;436;12;59;0;0;0;33;12;0;0
0;0;550;0;369;10;57;0;0;0;33;12;0;0
0;0;480;0;681;20;74;0;0;0;33;24;0;0
1;0;552;0;700;12;96;0;0;0;33;24;0;0
0;0;1500;0;569;11;66;0;0;0;33;24;66;0
0;0;360;0;384;12;52;0;0;0;33;36;0;0
0;0;370;0;704;12;97;0;0;0;33;48;0;0
0;0;543;0;502;12;68;0;0;0;33;48;0;0
0;0;800;0;638;12;79;0;0;0;33;48;0;0
0;0;1040;0;759;6;156;0;0;0;33;48;0;0
1;0;550;0;805;12;109;0;0;1;33;108;0;0
1;0;467;0;466;12;63;0;0;0;33;120;0;0
0;0;700;0;301;7;59;0;0;1;33;180;0;0
0;0;360;0;519;15;64;0;0;0;33;228;0;0
0;0;1300;0;915;12;125;0;0;1;32;0;0;0
1;0;350;0;399;12;54;0;0;0;32;0;0;0
0;0;690;0;598;12;76;0;0;0;32;0;0;0
0;0;1790;0;2423;12;306;0;0;0;32;0;0;0
1;0;667;0;557;11;64;0;0;1;32;0;64;0
1;0;720;0;401;4;118;0;0;0;32;0;0;0
1;0;483;0;786;10;108;0;0;0;32;6;0;0
1;0;1200;0;416;6;89;0;0;0;32;6;0;0
0;0;455;0;453;12;63;0;0;1;32;12;0;0
1;0;800;0;568;10;87;0;0;1;32;12;0;0
0;0;1800;0;560;7;110;0;0;1;32;12;0;0
1;0;602;0;595;6;138;0;0;1;32;24;0;0
1;0;1000;0;999;12;123;0;0;0;32;48;0;0
1;0;1527;0;1899;12;233;0;0;0;32;48;0;0
0;0;2500;0;829;12;102;0;0;0;32;48;0;0
1;0;356;0;404;9;63;0;0;0;32;48;0;0
1;0;502;0;463;4;137;0;0;0;32;48;0;0
1;0;1264;0;522;3;194;0;0;0;32;48;0;0
1;0;600;0;328;3;122;0;0;0;32;48;0;0
1;0;1000;0;327;2;177;0;0;0;32;48;0;0
1;0;2500;0;384;2;205;0;0;0;32;48;0;0
1;0;1100;0;549;6;92;0;0;0;32;48;0;0
0;2;600;0;547;12;75;0;0;0;32;72;0;0
1;0;480;0;371;6;86;0;0;0;32;72;0;0
0;0;750;0;376;10;57;0;0;0;32;108;0;0
1;0;1350;0;326;6;74;0;0;0;32;120;0;0
0;0;700;0;565;12;78;0;0;0;31;0;0;0
1;0;600;0;477;12;65;0;0;0;31;0;0;0
1;0;563;0;599;10;91;0;0;1;31;0;0;0
0;0;2000;0;329;7;64;0;0;0;31;0;0;0
0;0;500;0;588;6;133;0;0;0;31;0;0;0
0;0;1000;0;322;3;120;0;0;1;31;0;0;0
0;0;500;0;340;10;52;0;0;0;31;6;0;0
1;0;510;0;410;10;63;0;0;0;31;6;0;0
1;0;1000;0;545;9;89;0;0;0;31;6;0;0
0;0;461;0;420;12;57;0;0;0;31;6;0;0
1;0;320;0;466;12;63;0;0;0;31;6;0;0
1;0;400;0;530;9;75;0;0;0;31;12;75;0
1;0;534;0;443;12;60;0;0;1;31;36;0;0
0;0;2500;0;989;11;137;0;0;0;31;48;0;0
2;0;600;0;399;9;60;0;0;0;31;48;0;0
1;0;1500;0;372;3;138;0;0;0;31;48;0;0
1;0;1780;0;478;2;256;0;0;0;31;48;0;0
0;0;3000;0;552;12;76;0;0;1;31;60;0;0
1;0;750;0;851;12;116;0;0;1;31;60;0;0
1;0;800;0;418;9;68;0;0;1;31;60;0;0
1;0;500;0;726;20;79;0;0;0;31;96;0;0
1;0;370;0;373;10;58;0;0;0;31;96;0;0
1;0;600;0;428;12;58;0;0;1;31;108;0;0
0;0;1600;0;488;10;75;0;0;1;31;108;0;0
0;0;450;0;403;12;55;0;0;0;30;0;0;0
1;0;532;0;399;12;54;0;0;1;30;0;0;0
0;0;319;0;420;10;65;0;0;0;30;0;0;0
0;0;609;0;830;10;126;0;0;0;30;0;0;0
0;0;1700;0;1161;9;189;0;0;0;30;0;0;0
0;0;990;0;531;6;118;0;0;0;30;0;0;0
0;0;1200;0;796;6;168;0;0;0;30;0;0;0
0;0;800;0;345;5;84;0;0;0;30;0;0;0
0;0;450;0;316;6;54;0;0;0;30;0;0;0
0;0;600;0;643;6;108;0;0;0;30;0;0;0
0;0;426;0;858;12;72;0;0;0;30;0;0;0
0;0;500;0;421;10;64;0;0;1;30;3;0;0
0;1;550;0;369;9;60;0;0;0;30;6;0;0
1;0;2500;0;921;4;267;0;0;0;30;6;0;0
0;0;1000;0;776;12;105;0;0;1;30;12;0;0
1;0;400;0;409;12;57;0;0;0;30;24;0;0
0;0;1500;0;400;2;141;0;0;1;30;42;141;0
1;0;560;0;829;6;142;0;0;0;30;48;142;0
0;0;2000;0;359;6;70;0;0;0;30;48;0;0
1;0;650;0;345;3;128;0;0;0;30;48;0;0
1;0;500;0;318;3;118;0;0;0;30;48;0;0
1;0;550;0;301;3;112;0;0;0;30;48;0;0
1;0;750;0;499;3;182;0;0;0;30;48;0;0
0;0;1620;0;735;8;130;0;0;0;30;60;0;0
1;0;411;0;514;12;70;0;0;0;30;108;0;0
1;0;1500;0;578;12;79;0;0;1;29;0;0;0
0;0;634;0;931;12;127;0;0;0;29;0;0;0
0;0;360;0;460;10;70;0;0;0;29;0;0;0
0;0;1500;0;507;8;90;0;0;0;29;0;0;0
1;0;490;0;303;5;51;0;0;0;29;0;100;0
1;0;400;0;379;4;83;0;0;0;29;0;100;0
1;0;1300;0;694;12;94;0;0;0;29;8;0;0
0;0;1113;0;805;10;122;0;0;0;29;12;0;0
1;0;950;0;844;12;115;0;0;0;29;15;0;0
0;0;400;0;389;11;54;0;0;0;29;48;0;0
1;0;500;0;699;11;97;0;0;0;29;48;0;0
1;0;800;0;529;6;67;0;0;0;29;48;200;0
1;0;2000;0;557;3;207;0;0;0;29;48;0;0
1;0;660;0;503;3;187;0;0;0;29;48;0;0
1;0;1200;0;535;2;290;0;0;0;29;48;0;0
1;0;1600;0;383;1;404;0;0;0;29;48;0;0
0;0;2000;0;499;2;168;0;0;0;29;48;168;0
1;0;300;0;804;9;75;0;0;0;29;48;140;0
1;0;640;0;855;12;72;0;0;0;29;48;0;0
1;0;496;0;350;10;54;0;0;0;29;60;0;0
0;0;360;0;337;10;51;0;0;1;29;60;0;0
0;0;650;0;652;12;89;0;0;0;29;120;0;0
1;0;712;0;459;3;125;0;0;1;29;120;125;0
0;0;320;0;501;12;72;0;0;0;29;180;0;0
0;0;547;0;703;16;84;0;0;0;28;0;0;0
0;0;890;0;556;12;76;0;0;0;28;0;0;0
0;0;450;0;392;12;54;0;0;0;28;0;0;0
0;0;433;0;592;12;75;0;0;0;28;0;0;0
0;0;430;0;554;10;84;0;0;0;28;0;0;0
0;0;880;0;598;10;86;0;0;0;28;0;0;0
0;0;600;0;395;9;56;0;0;0;28;0;56;0
0;0;556;0;360;6;75;0;0;0;28;0;25;0
1;0;2000;0;880;4;261;0;0;1;28;0;0;0
0;0;750;0;710;10;107;0;0;0;28;6;0;0
0;0;1000;0;537;10;78;0;0;0;28;6;0;0
0;1;800;0;567;10;78;0;0;0;28;6;0;0
0;0;750;0;1290;10;177;0;0;0;28;6;0;0
0;2;1500;0;980;10;95;0;0;0;28;6;350;0
1;0;520;0;719;15;89;0;0;0;28;6;0;0
1;0;600;0;643;12;87;0;0;0;28;6;0;0
1;0;450;0;511;12;70;0;0;0;28;14;0;0
1;0;3000;0;694;12;94;0;0;1;28;24;0;0
1;0;385;0;400;10;61;0;0;0;28;24;0;0
0;0;700;0;402;12;56;0;0;0;28;48;0;0
1;0;1419;0;1002;12;127;0;0;0;28;48;0;0
0;0;715;0;424;12;54;0;0;0;28;48;0;0
0;0;1200;0;620;6;129;0;0;0;28;48;0;0
1;0;1800;0;563;3;209;0;0;0;28;48;0;0
1;0;1500;0;400;3;149;0;0;0;28;48;0;0
1;0;3000;0;451;3;167;0;0;0;28;48;0;0
0;0;507;0;508;3;114;0;0;0;28;48;208;0
1;0;1500;0;368;1;385;0;0;0;28;48;0;0
1;0;1530;0;381;1;398;0;0;0;28;48;0;0
1;0;600;0;454;6;77;0;0;0;28;48;0;0
1;0;500;0;852;15;105;0;0;0;28;72;0;0
1;0;589;0;473;6;105;0;0;1;28;72;0;0
0;0;358;0;572;10;73;0;0;1;28;120;90;0
0;0;570;0;415;12;57;0;0;1;28;144;0;0
0;0;570;0;511;12;71;0;0;1;28;144;0;0
0;0;650;0;549;12;69;0;0;0;28;144;50;0
1;0;700;0;439;12;60;0;0;1;27;0;0;0
0;0;550;0;546;9;94;0;0;0;27;0;0;0
1;0;450;0;469;10;72;0;0;0;27;0;0;0
1;0;500;0;420;10;64;0;0;1;27;0;0;0
0;0;300;0;300;6;69;0;0;0;27;0;0;0
1;0;1079;0;631;6;141;0;0;1;27;0;0;0
0;0;501;0;478;6;104;0;0;0;27;0;0;0
0;0;380;0;421;6;79;0;0;0;27;0;65;0
0;0;619;0;599;15;70;0;0;0;27;6;2;0
1;0;600;0;365;10;56;0;0;0;27;6;0;0
0;0;303;0;480;10;67;0;0;0;27;6;0;0
0;0;1800;0;604;10;92;0;0;1;27;15;0;0
0;0;550;0;356;3;133;0;0;1;27;17;0;0
1;0;402;0;370;12;50;0;0;1;27;18;0;0
0;0;890;0;324;6;72;0;0;0;27;32;0;0
0;0;400;0;489;12;67;0;0;1;27;36;0;0
1;0;360;0;551;6;89;0;0;0;27;36;150;0
0;0;650;0;537;4;160;0;0;1;27;36;0;0
1;0;420;0;459;4;105;0;0;0;27;36;105;0
1;0;320;0;430;10;66;0;0;0;27;48;0;0
1;0;302;0;352;10;51;0;0;0;27;48;0;0
1;0;2000;0;779;10;111;0;0;0;27;48;0;0
1;0;500;0;508;6;105;0;0;0;27;48;0;0
1;0;500;0;390;3;145;0;0;0;27;48;0;0
1;0;1300;0;657;3;244;0;0;0;27;48;0;0
1;0;500;0;410;3;152;0;0;0;27;48;0;0
1;0;1200;0;317;3;116;0;0;0;27;48;0;0
1;0;2708;0;364;1;384;0;0;0;27;48;0;0
1;0;1500;0;400;1;418;0;0;0;27;48;0;0
1;0;350;0;341;6;58;0;0;0;27;48;0;0
1;0;480;0;471;12;65;0;0;1;27;120;0;0
1;0;420;0;590;12;80;0;0;0;27;120;0;0
0;0;900;0;460;12;63;0;0;1;27;120;0;0
0;0;800;0;850;10;129;0;0;1;27;120;0;0
1;0;870;0;355;6;79;0;0;0;27;144;0;0
0;0;349;0;430;15;54;0;0;0;26;0;0;0
1;0;345;0;441;12;61;0;0;1;26;0;0;0
1;0;300;0;439;12;60;0;0;0;26;0;0;0
1;0;417;0;596;12;81;0;0;0;26;0;0;0
1;0;800;0;698;12;95;0;0;1;26;0;0;0
1;0;1090;0;450;10;69;0;0;1;26;0;0;0
0;0;1500;0;1197;6;244;0;0;0;26;0;0;0
0;0;400;0;398;6;56;0;0;0;26;0;150;0
0;0;1500;0;500;4;101;0;0;0;26;0;101;0
1;0;346;0;399;4;88;0;0;0;26;4;100;0
1;0;750;0;419;6;90;0;0;0;26;6;0;0
1;0;300;0;302;6;67;0;0;0;26;6;0;0
0;0;320;0;470;12;64;0;0;0;26;12;0;0
1;0;1800;0;514;7;100;0;0;0;26;12;0;0
0;1;550;0;728;12;99;0;0;0;26;48;0;0
0;0;445;0;443;12;61;0;0;0;26;48;0;0
1;0;450;0;470;10;72;0;0;0;26;48;0;0
1;0;500;0;455;9;74;0;0;0;26;48;0;0
1;0;1000;0;316;3;117;0;0;0;26;48;0;0
1;0;800;0;310;3;113;0;0;0;26;48;0;0
1;0;2500;0;395;3;144;0;0;0;26;48;0;0
1;0;1850;0;400;1;418;0;0;0;26;48;0;0
1;0;3000;0;400;1;418;0;0;0;26;48;0;0
1;0;2000;0;374;1;391;0;0;0;26;48;0;0
1;0;337;0;341;6;58;0;0;0;26;48;0;0
1;0;371;0;341;6;58;0;0;0;26;48;0;0
1;0;4000;0;355;3;120;0;0;0;26;48;0;0
1;0;620;0;813;12;68;0;0;0;26;48;0;0
1;0;650;0;1185;12;99;0;0;0;26;48;0;0
1;0;400;0;401;10;62;0;0;1;26;72;0;0
0;0;648;0;496;12;68;0;0;1;26;120;0;0
1;0;420;0;555;12;76;0;0;0;26;120;0;0
0;0;2500;0;842;12;114;0;0;0;26;120;0;0
1;0;800;0;706;15;87;0;0;0;25;0;0;0
0;0;490;0;620;10;94;0;0;0;25;0;0;0
1;0;733;0;980;10;149;0;0;0;25;0;0;0
0;0;400;0;358;6;80;0;0;0;25;0;0;0
0;0;426;0;391;6;87;0;0;1;25;0;0;0
0;0;500;0;445;5;109;0;0;0;25;0;0;0
0;0;1115;0;682;3;253;0;0;0;25;0;0;0
0;0;400;0;829;12;114;0;0;1;25;3;0;0
0;0;600;0;568;12;77;0;0;0;25;6;0;0
0;0;500;0;355;10;54;0;0;0;25;6;0;0
0;0;350;0;618;10;89;0;0;0;25;6;0;0
0;0;624;0;480;10;67;0;0;0;25;6;0;0
0;0;1000;0;457;10;70;0;0;1;25;12;0;0
1;0;396;0;466;12;63;0;0;0;25;18;0;0
0;0;560;0;829;12;113;0;0;0;25;24;0;0
1;0;480;0;445;12;61;0;0;0;25;24;0;0
1;0;360;0;313;9;52;0;0;0;25;48;0;0
1;0;317;0;508;12;63;0;0;0;25;48;0;0
0;0;350;0;399;6;66;0;0;0;25;48;80;0
1;0;1140;0;799;3;305;0;0;0;25;48;0;0
1;0;800;0;336;3;125;0;0;0;25;48;0;0
1;0;500;0;376;3;140;0;0;0;25;48;0;0
1;0;1500;0;356;2;193;0;0;0;25;48;0;0
1;0;350;0;528;6;89;0;0;0;25;48;0;0
1;0;350;0;311;6;69;0;0;0;25;60;0;0
1;0;600;0;396;6;89;0;0;0;25;60;0;0
1;0;400;0;700;12;95;0;0;1;25;96;0;0
0;0;408;0;453;10;70;0;0;1;25;120;0;0
0;0;356;0;399;12;54;0;0;0;24;0;0;0
0;0;350;0;488;12;66;0;0;0;24;0;0;0
0;0;360;0;606;12;82;0;0;0;24;0;0;0
0;0;330;0;540;12;67;0;0;0;24;0;50;0
1;0;436;0;512;10;79;0;0;1;24;0;0;0
0;0;478;0;580;9;95;0;0;0;24;0;0;0
0;0;308;0;451;9;63;0;0;0;24;0;63;0
0;0;470;0;422;7;82;0;0;0;24;0;0;0
1;0;350;0;370;5;92;0;0;0;24;0;0;0
0;0;450;0;346;4;103;0;0;0;24;0;0;0
0;0;550;0;403;3;155;0;0;0;24;0;0;0
0;0;1800;0;479;10;73;0;0;1;24;1;0;0
0;0;1500;0;571;3;214;0;0;0;24;2;0;0
0;0;500;0;501;4;148;0;0;1;24;8;0;0
0;0;400;0;466;12;63;0;0;0;24;18;0;0
1;0;454;0;735;15;79;0;0;0;24;24;100;0
0;0;388;0;613;12;83;0;0;0;24;24;10;0
1;0;351;0;330;10;50;0;0;0;24;24;0;0
0;0;670;0;541;8;82;0;0;0;24;24;82;0
1;0;396;0;400;6;89;0;0;0;24;24;0;0
1;0;600;0;536;12;73;0;0;0;24;36;0;0
1;0;600;0;657;10;100;0;0;1;24;36;0;0
1;0;1300;0;1390;11;193;0;0;0;24;48;0;0
1;0;566;0;685;12;87;0;0;0;24;48;0;0
1;0;474;0;798;12;98;0;0;0;24;48;0;0
0;0;850;0;886;9;124;0;0;0;24;48;124;0
1;0;453;0;1000;12;116;0;0;0;24;48;0;0
1;0;1550;0;546;3;203;0;0;0;24;48;0;0
